iter	RMSE
0	0.1297345097
1	0.129037556
2	0.1282864071
3	0.1277161149
4	0.12710476
5	0.1264584316
6	0.1258571051
7	0.1251205401
8	0.1245300941
9	0.1239572166
10	0.123365259
11	0.1228904196
12	0.122305118
13	0.1217976682
14	0.1211612176
15	0.1207139973
16	0.1201758387
17	0.119675867
18	0.1192549954
19	0.1187739243
20	0.1182104574
21	0.1178034676
22	0.117276701
23	0.1168207097
24	0.1162520091
25	0.1159757099
26	0.1154946472
27	0.1150290812
28	0.114483071
29	0.1140548518
30	0.1135762528
31	0.1132854155
32	0.1128787573
33	0.1125126077
34	0.112119268
35	0.1116704457
36	0.1112825877
37	0.1108813783
38	0.11053125
39	0.1102927156
40	0.1099948006
41	0.1096171736
42	0.1091988232
43	0.1088638605
44	0.1086611259
45	0.1083762624
46	0.1080375926
47	0.1077771802
48	0.1074412395
49	0.1072453254
50	0.1069762442
51	0.106737162
52	0.1063742898
53	0.1060366874
54	0.1057508013
55	0.1056563331
56	0.1053659813
57	0.1050664857
58	0.1048834405
59	0.1046588296
60	0.104332107
61	0.1041753317
62	0.1039929848
63	0.1037278516
64	0.1034343697
65	0.1032391394
66	0.1031446733
67	0.1030044228
68	0.1028204768
69	0.102612216
70	0.1023327566
71	0.1021297779
72	0.1019977731
73	0.1018628309
74	0.1016829902
75	0.1014787578
76	0.1012254884
77	0.1009901097
78	0.1008216763
79	0.1005942142
80	0.1003965136
81	0.1001843328
82	0.09995707965
83	0.09980972627
84	0.09968715784
85	0.09955067738
86	0.09943185672
87	0.0993051419
88	0.0991254993
89	0.0990008344
90	0.09882626675
91	0.09861452547
92	0.0984376038
93	0.09830598296
94	0.09820742872
95	0.09802442325
96	0.09787683455
97	0.09781286513
98	0.09765457127
99	0.09761361076
100	0.09740091229
101	0.09713870833
102	0.09699672876
103	0.09690799235
104	0.09672434196
105	0.09657043721
106	0.09644899081
107	0.0964009555
108	0.09632215547
109	0.09618954257
110	0.09602632134
111	0.09597144851
112	0.095942852
113	0.09581991264
114	0.09570349458
115	0.09560797968
116	0.0954986363
117	0.09533375278
118	0.09518459521
119	0.09509281133
120	0.09493904653
121	0.09482627971
122	0.09476294559
123	0.09460726922
124	0.09450973926
125	0.09434874063
126	0.0942356533
127	0.09413137449
128	0.09405252139
129	0.09394010102
130	0.09385607441
131	0.0938058129
132	0.09371487849
133	0.09365519382
134	0.09361504192
135	0.09357350518
136	0.09344549709
137	0.09337980382
138	0.093274179
139	0.09316030314
140	0.09308834771
141	0.09300425256
142	0.09286988921
143	0.09280847474
144	0.0927433121
145	0.09270957314
146	0.0926236667
147	0.09254728957
148	0.09246322633
149	0.0923671288
150	0.09230056175
151	0.09229191411
152	0.09220942376
153	0.09209746067
154	0.09200779301
155	0.09196077228
156	0.091886294
157	0.09183470237
158	0.09174576818
159	0.09169632669
160	0.09164411683
161	0.09159245263
162	0.09154938079
163	0.09152490806
164	0.09149352638
165	0.09142613193
166	0.09135838969
167	0.09132722621
168	0.09130323603
169	0.09129977001
170	0.09120736682
171	0.09113510697
172	0.09106348488
173	0.09100431765
174	0.09088227945
175	0.09081447547
176	0.09077336055
177	0.09071282903
178	0.09061332871
179	0.09058466772
180	0.09052291713
181	0.09047686331
182	0.09043294707
183	0.09040543349
184	0.09037040212
185	0.09030603204
186	0.09024045715
187	0.09009068717
188	0.09001604221
189	0.0899696749
190	0.08989594307
191	0.08982347939
192	0.08975479359
193	0.08972041941
194	0.08967924518
195	0.08960171756
196	0.08955118617
197	0.08952129043
198	0.08947048133
199	0.08944101413
200	0.08935701486
201	0.08930582373
202	0.08923406535
203	0.08915861734
204	0.08914963377
205	0.08911223496
206	0.0890758738
207	0.08904709216
208	0.08901771778
209	0.08896595604
210	0.08889959657
211	0.08886338141
212	0.0887985595
213	0.0887397872
214	0.08867224103
215	0.08863886653
216	0.08857924342
217	0.0885680831
218	0.08853290019
219	0.08849782712
220	0.08842030773
221	0.08836213575
222	0.08831986133
223	0.08828037579
224	0.08822607139
225	0.08818262004
226	0.08814792514
227	0.08808182958
228	0.08802048303
229	0.08793495264
230	0.08787768756
231	0.08782922105
232	0.08775965911
233	0.0876961297
234	0.08765221305
235	0.08762606474
236	0.0875816059
237	0.0874634824
238	0.08740621398
239	0.08732848766
240	0.08728595603
241	0.08717409606
242	0.08713974757
243	0.08710516463
244	0.08708215116
245	0.08706128604
246	0.08702401147
247	0.08701053871
248	0.08695942809
249	0.08689823576
250	0.08686513914
251	0.08681397668
252	0.08678387275
253	0.08674523279
254	0.08672311517
255	0.08668105308
256	0.08663265667
257	0.08659918933
258	0.08654765569
259	0.08650715564
260	0.08648310654
261	0.08645852596
262	0.08640103766
263	0.08632088645
264	0.08626912744
265	0.08622144292
266	0.08618253189
267	0.08617030434
268	0.08612646413
269	0.08605655772
270	0.08597402849
271	0.08595418222
272	0.08594162762
273	0.08592091011
274	0.08588854599
275	0.08584145318
276	0.08582312913
277	0.08577515745
278	0.08574104646
279	0.08572096898
280	0.08570549012
281	0.08566195221
282	0.0856228468
283	0.08558918928
284	0.08552310015
285	0.08546965366
286	0.08542779277
287	0.08538570959
288	0.08538440656
