iter	Passed	Remaining
571	104	444
572	104	443
573	104	443
574	105	443
575	105	443
576	105	443
577	105	442
578	105	442
579	106	442
580	106	442
581	106	441
582	106	441
583	106	441
584	106	441
585	107	440
586	107	440
587	107	440
588	107	440
589	107	439
590	107	439
591	108	439
592	108	439
593	108	439
594	108	439
595	108	438
596	108	438
597	109	438
598	109	438
599	109	438
600	109	437
601	109	437
602	110	437
603	110	437
604	110	437
605	111	440
606	111	440
607	111	439
608	112	439
609	112	439
610	112	439
611	112	439
612	112	438
613	112	438
614	113	438
615	113	438
616	113	437
617	113	437
618	113	437
619	113	437
620	114	436
621	114	436
622	114	436
623	114	436
624	114	436
625	114	436
626	115	435
627	115	435
628	115	435
629	115	435
630	115	435
631	116	435
632	116	434
633	116	434
634	116	434
635	116	434
636	117	434
637	117	433
638	117	433
639	117	433
640	117	433
641	117	433
642	118	432
643	118	432
644	118	432
645	118	432
646	118	431
647	118	431
648	119	431
649	119	431
650	119	431
651	119	430
652	119	430
653	119	430
654	120	430
655	120	429
656	120	429
657	120	429
658	120	429
659	121	429
660	121	428
661	121	429
662	121	428
663	121	428
664	122	428
665	122	428
666	122	427
667	122	428
668	122	427
669	123	427
670	123	427
671	123	427
672	123	427
673	123	426
674	123	426
675	124	426
676	124	426
677	124	426
678	124	426
679	124	426
680	125	425
681	125	425
682	125	425
683	125	425
684	125	425
685	126	425
686	126	424
687	126	424
688	126	424
689	126	424
690	126	423
691	126	423
692	127	423
693	127	423
694	127	422
695	127	422
696	127	422
697	128	422
698	128	422
699	128	421
700	128	421
701	128	421
702	128	421
703	129	421
704	129	420
705	129	420
706	129	420
707	129	420
708	129	420
709	130	419
710	130	419
711	130	419
712	130	419
713	130	419
714	131	418
715	131	418
716	131	418
717	131	418
718	131	417
719	132	418
720	132	417
721	132	417
722	132	417
723	132	417
724	132	416
725	133	416
726	133	416
727	133	416
728	133	416
729	133	415
730	133	415
731	134	415
732	134	415
733	134	415
734	134	415
735	134	414
736	135	414
737	135	414
738	135	414
739	135	414
740	135	413
741	135	413
742	136	413
743	136	413
744	136	412
745	136	412
746	136	412
747	136	412
748	137	412
749	137	411
750	137	411
751	137	411
752	137	411
753	137	410
754	138	410
755	138	410
756	138	410
757	138	410
758	138	409
759	138	409
760	139	409
761	139	409
762	139	408
763	139	408
764	139	408
765	140	408
766	140	408
767	140	408
768	140	407
769	140	407
770	140	407
771	141	407
772	141	407
773	141	406
774	141	406
775	141	406
776	142	406
777	142	406
778	142	405
779	142	405
780	142	405
781	142	405
782	143	404
783	143	404
784	143	404
785	143	404
786	143	404
787	143	403
788	144	403
789	144	403
790	144	403
791	144	402
792	144	402
793	144	402
794	145	402
795	145	402
796	145	401
797	145	401
798	145	401
799	145	401
800	146	401
801	146	400
802	146	400
803	146	400
804	146	400
805	147	400
806	147	400
807	147	400
808	147	399
809	147	399
810	148	399
811	148	399
812	148	399
813	148	399
814	149	399
815	149	399
816	149	399
817	149	398
818	149	398
819	149	398
820	150	398
821	150	398
822	150	397
823	150	397
824	150	397
825	150	397
826	151	396
827	151	396
828	151	396
829	151	396
830	151	396
831	152	396
832	152	396
833	152	395
834	152	395
835	152	395
836	152	395
837	153	395
838	153	394
839	153	394
840	153	394
841	153	394
842	154	394
843	154	393
844	154	393
845	154	393
846	154	393
847	154	392
848	155	392
849	155	392
850	155	392
851	155	392
852	155	391
853	155	391
854	156	391
855	156	391
856	156	391
857	156	390
858	156	390
859	156	390
860	157	390
861	157	389
862	157	389
863	157	389
864	157	389
865	157	389
866	158	388
867	158	388
868	158	388
869	158	388
870	158	388
871	159	388
872	159	387
873	159	387
874	159	387
875	159	387
876	159	386
877	160	386
878	160	386
879	160	386
880	160	386
881	160	385
882	160	385
883	161	385
884	161	385
885	161	384
886	161	384
887	161	384
888	161	384
889	162	384
890	162	383
891	162	383
892	162	383
893	162	383
894	162	383
895	163	382
896	163	382
897	163	382
898	163	382
899	163	382
900	163	382
901	164	381
902	164	381
903	164	381
904	164	381
905	164	381
906	165	380
907	165	380
908	165	380
909	165	380
910	165	380
911	165	379
912	166	379
913	166	379
914	166	379
915	166	379
916	166	378
917	167	378
918	167	378
919	167	378
920	167	378
921	167	377
922	167	377
923	168	377
924	168	377
925	168	377
926	168	376
927	168	376
928	168	376
929	169	376
930	169	376
931	169	375
932	169	375
933	169	375
934	169	375
935	170	375
936	170	375
937	170	375
938	170	374
939	171	374
940	171	374
941	171	374
942	171	374
943	171	373
944	171	373
945	172	373
946	172	373
947	172	373
948	172	373
949	172	373
950	173	372
951	173	372
952	173	372
953	173	372
954	174	372
955	174	372
956	174	372
957	174	372
958	174	371
959	174	371
960	175	371
961	175	371
962	175	370
963	175	370
964	175	370
965	175	370
966	176	370
967	176	370
968	176	369
969	176	369
970	176	369
971	177	369
972	177	369
973	177	369
974	177	368
975	177	368
976	177	368
977	178	368
978	178	367
979	178	367
980	178	367
981	178	367
982	178	367
983	179	367
984	179	367
985	179	366
986	179	366
987	179	366
988	180	366
989	180	366
990	180	365
991	180	365
992	180	365
993	180	365
994	181	365
995	181	364
996	181	364
997	181	364
998	181	364
999	182	364
1000	182	363
1001	182	363
1002	182	363
1003	182	363
1004	182	363
1005	183	363
1006	183	362
1007	183	362
1008	183	362
1009	184	362
1010	184	362
1011	184	362
1012	184	361
1013	184	361
1014	184	361
1015	185	361
1016	185	361
1017	185	361
1018	185	360
1019	185	360
1020	186	360
1021	186	360
1022	186	360
1023	186	359
1024	186	359
1025	186	359
1026	187	359
1027	187	359
1028	187	358
1029	187	358
1030	187	358
1031	187	358
1032	188	358
1033	188	358
1034	188	357
1035	188	357
1036	188	357
1037	189	357
1038	189	357
1039	189	356
1040	189	356
1041	189	356
1042	189	356
1043	190	356
1044	190	355
1045	190	355
1046	190	355
1047	190	355
1048	190	355
1049	191	354
1050	191	354
1051	191	354
1052	191	354
1053	191	354
1054	191	353
1055	192	353
1056	192	353
1057	192	353
1058	192	353
1059	192	352
1060	193	352
1061	193	352
1062	193	352
1063	193	352
1064	193	351
1065	193	351
1066	194	351
1067	194	351
1068	194	351
1069	194	351
1070	194	350
1071	194	350
1072	195	350
1073	195	350
1074	195	350
1075	195	349
1076	195	349
1077	196	349
1078	196	349
1079	197	350
1080	197	350
1081	197	350
1082	197	349
1083	197	349
1084	198	349
1085	198	349
1086	198	349
1087	198	348
1088	198	348
1089	198	348
1090	199	348
1091	199	348
1092	199	347
1093	199	347
1094	199	347
1095	199	347
1096	200	347
1097	200	347
1098	200	346
1099	200	346
1100	200	346
1101	201	346
1102	201	346
1103	201	345
1104	201	345
1105	201	345
1106	201	345
1107	202	345
1108	202	344
1109	202	344
1110	202	344
1111	202	344
1112	202	344
1113	203	343
1114	203	343
1115	203	343
1116	203	343
1117	203	343
1118	204	342
1119	204	342
1120	204	342
1121	204	342
1122	204	342
1123	204	342
1124	205	341
1125	205	341
1126	205	341
1127	205	341
1128	205	341
1129	206	341
1130	206	340
1131	206	340
1132	206	340
1133	206	340
1134	207	340
1135	207	340
1136	207	340
1137	207	339
1138	207	339
1139	208	339
1140	208	339
1141	208	338
1142	208	338
1143	208	338
1144	209	338
1145	209	338
1146	209	338
1147	209	338
1148	209	338
1149	209	337
1150	210	337
1151	210	337
1152	210	337
1153	210	337
1154	210	336
1155	211	336
1156	211	336
1157	211	336
1158	211	336
1159	211	336
1160	212	335
1161	212	335
1162	212	335
1163	212	335
1164	212	335
1165	212	334
1166	213	334
1167	213	334
1168	213	334
1169	213	334
1170	213	333
1171	213	333
1172	214	333
1173	214	333
1174	214	333
1175	214	333
1176	214	332
1177	215	332
1178	215	332
1179	215	332
1180	215	332
1181	215	331
1182	215	331
1183	216	331
1184	216	331
1185	216	331
1186	216	330
1187	216	330
1188	216	330
1189	217	330
1190	217	330
1191	217	329
1192	217	329
1193	217	329
1194	218	329
1195	218	329
1196	218	329
1197	218	328
1198	218	328
1199	219	328
1200	219	328
1201	219	328
1202	219	328
1203	219	327
1204	219	327
1205	220	327
1206	220	327
1207	220	327
1208	220	326
1209	220	326
1210	220	326
1211	221	326
1212	221	326
1213	221	326
1214	221	325
1215	222	325
1216	222	325
1217	222	325
1218	222	325
1219	222	324
1220	222	324
1221	223	324
1222	223	324
1223	223	324
1224	223	323
1225	223	323
1226	223	323
1227	224	323
1228	224	323
1229	224	323
1230	224	322
1231	224	322
1232	225	322
1233	225	322
1234	225	322
1235	225	322
1236	225	321
1237	225	321
1238	226	321
1239	226	321
1240	226	321
1241	226	321
1242	227	320
1243	227	320
1244	227	320
1245	227	320
1246	227	320
1247	227	319
1248	228	319
1249	228	319
1250	228	319
1251	228	319
1252	228	318
1253	228	318
1254	229	318
1255	229	318
1256	229	318
1257	229	317
1258	229	317
1259	229	317
1260	230	317
1261	230	317
1262	230	316
1263	230	316
1264	230	316
1265	231	316
1266	231	316
1267	231	316
1268	231	316
1269	231	315
1270	232	315
1271	232	315
1272	232	315
1273	232	315
1274	232	314
1275	232	314
1276	233	314
1277	233	314
1278	233	314
1279	233	313
1280	233	313
1281	234	313
1282	234	313
1283	234	313
1284	234	313
1285	234	313
1286	235	312
1287	235	312
1288	235	312
1289	235	312
1290	235	312
1291	235	311
1292	236	311
1293	236	311
1294	236	311
1295	236	311
1296	236	311
1297	237	311
1298	237	310
1299	237	310
1300	237	310
1301	237	310
1302	238	310
1303	238	309
1304	238	309
1305	238	309
1306	238	309
1307	239	309
1308	239	309
1309	239	309
1310	239	308
1311	239	308
1312	240	308
1313	240	308
1314	240	308
1315	240	307
1316	240	307
1317	241	307
1318	241	307
1319	241	307
1320	241	307
1321	241	306
1322	241	306
1323	242	306
1324	242	306
1325	242	306
1326	242	306
1327	243	306
1328	243	305
1329	243	305
1330	243	305
1331	244	305
1332	244	305
1333	244	305
1334	244	305
1335	244	304
1336	245	304
1337	245	304
1338	245	304
1339	245	304
1340	245	304
1341	245	303
1342	246	303
1343	246	303
1344	246	303
1345	246	303
1346	246	303
1347	247	302
1348	247	302
1349	247	302
1350	247	302
1351	247	302
1352	248	302
1353	248	301
1354	248	301
1355	248	301
1356	248	301
1357	249	301
1358	249	301
1359	249	300
1360	249	300
1361	249	300
1362	250	300
1363	250	300
1364	250	300
1365	250	299
1366	250	299
1367	251	300
1368	251	299
1369	251	299
1370	252	299
1371	252	299
1372	252	299
1373	252	298
1374	252	298
1375	252	298
1376	253	298
1377	253	298
1378	253	298
1379	253	297
1380	253	297
1381	254	297
1382	254	297
1383	254	297
1384	254	296
1385	254	296
1386	254	296
1387	255	296
1388	255	296
1389	255	295
1390	255	295
1391	255	295
1392	256	295
1393	256	295
1394	256	295
1395	256	294
1396	256	294
1397	256	294
1398	257	294
1399	257	294
1400	257	293
1401	257	293
1402	257	293
1403	258	293
1404	258	293
1405	258	292
1406	258	292
1407	258	292
1408	258	292
1409	259	292
1410	259	292
1411	259	292
1412	259	291
1413	260	291
1414	260	291
1415	260	291
1416	260	291
1417	261	291
1418	261	291
1419	261	290
1420	261	290
1421	261	290
1422	261	290
1423	262	290
1424	262	289
1425	262	289
1426	262	289
1427	262	289
1428	262	289
1429	263	288
1430	263	288
1431	263	288
1432	263	288
1433	263	288
1434	264	288
1435	264	287
1436	264	287
1437	264	287
1438	264	287
1439	264	287
1440	265	286
1441	265	286
1442	265	286
1443	265	286
1444	265	286
1445	266	286
1446	266	285
1447	266	285
1448	266	285
1449	266	285
1450	267	285
1451	267	284
1452	267	284
1453	267	284
1454	267	284
1455	267	284
1456	268	283
1457	268	283
1458	268	283
1459	268	283
1460	268	283
1461	269	283
1462	269	283
1463	270	283
1464	270	283
1465	270	283
1466	270	282
1467	270	282
1468	271	282
1469	271	282
1470	271	282
1471	271	281
1472	271	281
1473	271	281
1474	272	281
1475	272	281
1476	272	281
1477	272	280
1478	272	280
1479	273	280
1480	273	280
1481	273	280
1482	273	280
1483	274	280
1484	274	279
1485	274	279
1486	274	279
1487	274	279
1488	275	279
1489	275	278
1490	275	278
1491	275	278
1492	275	278
1493	275	278
1494	276	277
1495	276	277
1496	276	277
1497	276	277
1498	276	277
1499	276	276
1500	277	276
1501	277	276
1502	277	276
1503	277	276
1504	277	275
1505	278	275
1506	278	275
1507	278	275
1508	278	275
1509	278	275
1510	279	275
1511	279	274
1512	279	274
1513	279	274
1514	279	274
1515	279	274
1516	280	273
1517	280	273
1518	280	273
1519	280	273
1520	280	273
1521	281	272
1522	281	272
1523	281	272
1524	281	272
1525	281	272
1526	281	271
1527	282	271
1528	282	271
1529	282	271
1530	282	271
1531	282	270
1532	282	270
1533	283	270
1534	283	270
1535	283	270
1536	283	269
1537	283	269
1538	283	269
1539	284	269
1540	284	269
1541	284	268
1542	284	268
1543	284	268
1544	285	268
1545	285	268
1546	285	268
1547	285	267
1548	285	267
1549	286	267
1550	286	267
1551	286	267
1552	286	267
1553	286	266
1554	286	266
1555	287	266
1556	287	266
1557	287	266
1558	287	265
1559	287	265
1560	288	265
1561	288	265
1562	288	265
1563	288	264
1564	288	264
1565	288	264
1566	289	264
1567	289	264
1568	289	263
1569	289	263
1570	289	263
1571	289	263
1572	290	263
1573	290	263
1574	290	262
1575	290	262
1576	290	262
1577	291	262
1578	291	262
1579	291	261
1580	291	261
1581	291	261
1582	292	261
1583	292	261
1584	292	261
1585	292	260
1586	292	260
1587	292	260
1588	293	260
1589	293	260
1590	293	259
1591	293	259
1592	294	259
1593	294	259
1594	294	259
1595	294	259
1596	294	259
1597	295	258
1598	295	258
1599	295	258
1600	295	258
1601	295	258
1602	296	258
1603	296	257
1604	296	257
1605	296	257
1606	296	257
1607	297	257
1608	297	257
1609	298	257
1610	298	257
1611	298	256
1612	298	256
1613	298	256
1614	298	256
1615	299	256
1616	299	256
1617	300	256
1618	300	256
1619	300	255
1620	300	255
1621	300	255
1622	300	255
1623	301	255
1624	301	254
1625	301	254
1626	301	254
1627	301	254
1628	302	254
1629	302	253
1630	302	253
1631	302	253
1632	302	253
1633	303	253
1634	303	253
1635	303	252
1636	303	252
1637	303	252
1638	303	252
1639	304	252
1640	304	252
1641	304	251
1642	304	251
1643	304	251
1644	304	251
1645	305	251
1646	305	250
1647	305	250
1648	305	250
1649	305	250
1650	306	250
1651	306	249
1652	306	249
1653	306	249
1654	306	249
1655	306	249
1656	307	248
1657	307	248
1658	307	248
1659	307	248
1660	307	248
1661	308	248
1662	308	247
1663	308	247
1664	308	247
1665	308	247
1666	308	247
1667	309	246
1668	309	246
1669	309	246
1670	309	246
1671	309	246
1672	310	245
1673	310	245
1674	310	245
1675	310	245
1676	310	245
1677	310	245
1678	311	244
1679	311	244
1680	311	244
1681	311	244
1682	311	244
1683	312	243
1684	312	243
1685	312	243
1686	312	243
1687	312	243
1688	313	243
1689	313	242
1690	313	242
1691	313	242
1692	313	242
1693	314	242
1694	314	242
1695	314	241
1696	314	241
1697	314	241
1698	315	241
1699	315	241
1700	315	240
1701	315	240
1702	315	240
1703	315	240
1704	316	240
1705	316	239
1706	316	239
1707	316	239
1708	316	239
1709	317	239
1710	317	238
1711	317	238
1712	317	238
1713	317	238
1714	317	238
1715	318	238
1716	318	237
1717	318	237
1718	318	237
1719	318	237
1720	319	237
1721	319	236
1722	319	236
1723	319	236
1724	319	236
1725	319	236
1726	320	236
1727	320	235
1728	320	235
1729	320	235
1730	320	235
1731	321	235
1732	321	234
1733	321	234
1734	321	234
1735	321	234
1736	322	234
1737	322	234
1738	322	233
1739	322	233
1740	322	233
1741	323	233
1742	323	233
1743	323	232
1744	323	232
1745	323	232
1746	323	232
1747	324	232
1748	324	231
1749	324	231
1750	324	231
1751	324	231
1752	325	231
1753	325	231
1754	325	230
1755	325	230
1756	325	230
1757	326	230
1758	326	230
1759	326	229
1760	326	229
1761	326	229
1762	327	229
1763	327	229
1764	327	229
1765	327	229
1766	327	228
1767	328	228
1768	328	228
1769	328	228
1770	329	228
1771	329	228
1772	329	227
1773	329	227
1774	329	227
1775	329	227
1776	330	227
1777	330	226
1778	330	226
1779	330	226
1780	330	226
1781	330	226
1782	331	226
1783	331	225
1784	331	225
1785	331	225
1786	331	225
1787	332	225
1788	332	224
1789	332	224
1790	332	224
1791	332	224
1792	332	224
1793	333	223
1794	333	223
1795	333	223
1796	333	223
1797	333	223
1798	334	223
1799	334	222
1800	334	222
1801	334	222
1802	334	222
1803	334	222
1804	335	221
1805	335	221
1806	335	221
1807	335	221
1808	335	221
1809	335	220
1810	336	220
1811	336	220
1812	336	220
1813	336	220
1814	336	219
1815	337	219
1816	337	219
1817	337	219
1818	337	219
1819	337	218
1820	337	218
1821	338	218
1822	338	218
1823	338	218
1824	338	218
1825	338	217
1826	339	217
1827	339	217
1828	339	217
1829	339	217
1830	340	217
1831	340	216
1832	340	216
1833	340	216
1834	340	216
1835	340	216
1836	341	215
1837	341	215
1838	341	215
1839	341	215
1840	341	215
1841	341	214
1842	342	214
1843	342	214
1844	342	214
1845	342	214
1846	342	214
1847	343	213
1848	343	213
1849	343	213
1850	343	213
1851	343	213
1852	343	212
1853	344	212
1854	344	212
1855	344	212
1856	344	212
1857	344	211
1858	345	211
1859	345	211
1860	345	211
1861	345	211
1862	345	211
1863	346	210
1864	346	210
1865	346	210
1866	346	210
1867	346	210
1868	347	210
1869	347	209
1870	347	209
1871	347	209
1872	347	209
1873	347	209
1874	348	208
1875	348	208
1876	348	208
1877	348	208
1878	348	208
1879	348	207
1880	349	207
1881	349	207
1882	349	207
1883	349	207
1884	349	206
1885	350	206
1886	350	206
1887	350	206
1888	350	206
1889	350	206
1890	351	205
1891	351	205
1892	351	205
1893	351	205
1894	351	205
1895	352	205
1896	352	204
1897	352	204
1898	352	204
1899	352	204
1900	353	204
1901	353	203
1902	353	203
1903	353	203
1904	353	203
1905	354	203
1906	354	203
1907	354	202
1908	354	202
1909	354	202
1910	355	202
1911	355	202
1912	355	201
1913	355	201
1914	355	201
1915	356	201
1916	356	201
1917	356	201
1918	356	200
1919	356	200
1920	357	200
1921	357	200
1922	357	200
1923	357	199
1924	357	199
1925	357	199
1926	358	199
1927	358	199
1928	358	199
1929	358	198
1930	358	198
1931	358	198
1932	359	198
1933	359	198
1934	359	197
1935	359	197
1936	359	197
1937	360	197
1938	360	197
1939	360	197
1940	360	196
1941	360	196
1942	361	196
1943	361	196
1944	361	196
1945	361	195
1946	361	195
1947	362	195
1948	362	195
1949	362	195
1950	362	194
1951	362	194
1952	363	194
1953	363	194
1954	363	194
1955	363	194
1956	363	193
1957	363	193
1958	364	193
1959	364	193
1960	364	193
1961	364	192
1962	364	192
1963	365	192
1964	365	192
1965	365	192
1966	365	192
1967	365	191
1968	365	191
1969	366	191
1970	366	191
1971	366	191
1972	366	190
1973	366	190
1974	367	190
1975	367	190
1976	367	190
1977	367	189
1978	367	189
1979	368	189
1980	368	189
1981	368	189
1982	368	189
1983	368	188
1984	368	188
1985	369	188
1986	369	188
1987	369	188
1988	369	187
1989	369	187
1990	370	187
1991	370	187
1992	370	187
1993	370	187
1994	370	186
1995	371	186
1996	371	186
1997	371	186
1998	371	186
1999	371	185
2000	371	185
2001	372	185
2002	372	185
2003	372	185
2004	372	184
2005	372	184
2006	373	184
2007	373	184
2008	373	184
2009	373	184
2010	373	183
2011	374	183
2012	374	183
2013	374	183
2014	374	183
2015	374	182
2016	375	182
2017	375	182
2018	375	182
2019	375	182
2020	375	182
2021	375	181
2022	376	181
2023	376	181
2024	376	181
2025	376	181
2026	376	180
2027	377	180
2028	377	180
2029	377	180
2030	377	180
2031	377	179
2032	377	179
2033	378	179
2034	378	179
2035	378	179
2036	378	179
2037	378	178
2038	379	178
2039	379	178
2040	379	178
2041	379	178
2042	379	177
2043	379	177
2044	380	177
2045	380	177
2046	380	177
2047	380	176
2048	380	176
2049	381	176
2050	381	176
2051	381	176
2052	381	176
2053	381	175
2054	381	175
2055	382	175
2056	382	175
2057	382	175
2058	382	174
2059	382	174
2060	383	174
2061	383	174
2062	383	174
2063	383	173
2064	383	173
2065	383	173
2066	384	173
2067	384	173
2068	384	172
2069	384	172
2070	384	172
2071	384	172
2072	385	172
2073	385	172
2074	385	171
2075	385	171
2076	385	171
2077	386	171
2078	386	171
2079	386	170
2080	386	170
2081	386	170
2082	387	170
2083	387	170
2084	387	170
2085	387	169
2086	387	169
2087	388	169
2088	388	169
2089	388	169
2090	388	169
2091	388	168
2092	389	168
2093	389	168
2094	389	168
2095	389	168
2096	389	167
2097	390	167
2098	390	167
2099	390	167
2100	390	167
2101	390	166
2102	390	166
2103	391	166
2104	391	166
2105	391	166
2106	391	165
2107	391	165
2108	391	165
2109	392	165
2110	392	165
2111	392	165
2112	392	164
2113	392	164
2114	393	164
2115	393	164
2116	393	164
2117	393	163
2118	393	163
2119	394	163
2120	394	163
2121	395	163
2122	395	163
2123	395	163
2124	395	162
2125	395	162
2126	395	162
2127	396	162
2128	396	162
2129	396	161
2130	396	161
2131	396	161
2132	397	161
2133	397	161
2134	397	160
2135	397	160
2136	397	160
2137	397	160
2138	398	160
