iter	RMSE
574	0.07435462935
575	0.07435157156
576	0.07433427054
577	0.07431284618
578	0.07428426985
579	0.07425623593
580	0.07425339528
581	0.07423204518
582	0.07422018592
583	0.07421357392
584	0.07420771142
585	0.07418373055
586	0.0741689431
587	0.07416078646
588	0.0741263165
589	0.07409559433
590	0.07409226092
591	0.0740886062
592	0.07408577331
593	0.07407789055
594	0.07405197096
595	0.07404875327
596	0.07403311242
597	0.07402674265
598	0.07402168247
599	0.07400198046
600	0.07399115589
601	0.0739846589
602	0.07395679953
603	0.07394268174
604	0.07390585773
605	0.07387697694
606	0.07387252124
607	0.073858241
608	0.07383133829
609	0.07382883354
610	0.07382295611
611	0.07381821477
612	0.07381238647
613	0.07380691384
614	0.07378083707
615	0.07377555008
616	0.07376169243
617	0.07375507023
618	0.07372997921
619	0.07369920521
620	0.0736789897
621	0.07364781541
622	0.07362944531
623	0.07360073939
624	0.07357757103
625	0.07355187408
626	0.07354684119
627	0.07352273107
628	0.07351968429
629	0.0734918482
630	0.07348950688
631	0.07348443668
632	0.07347777089
633	0.07346814301
634	0.07345074234
635	0.07343016171
636	0.07341911417
637	0.07339703532
638	0.07337515059
639	0.07337019274
640	0.07335316998
641	0.0733369105
642	0.07331591672
643	0.07329367003
644	0.07327463696
645	0.07325122293
646	0.07324551032
647	0.07322975547
648	0.07322765856
649	0.0732104346
650	0.07320455815
651	0.07319878697
652	0.07319253375
653	0.07318793362
654	0.07316661926
655	0.07314500379
656	0.07312095209
657	0.07310030557
658	0.0730942785
659	0.07307398231
660	0.07306831249
661	0.07306302083
662	0.07305207459
663	0.07302620562
664	0.0730101152
665	0.07299147336
666	0.0729715179
667	0.07296579148
668	0.07296117365
669	0.07295235497
670	0.07294733821
671	0.0729413795
672	0.07291724278
673	0.07290577863
674	0.0728869651
675	0.07286819868
676	0.07286330059
677	0.07284329952
678	0.07283794006
679	0.07281687105
680	0.07281159399
681	0.07280333389
682	0.07278399319
683	0.07277416329
684	0.07275904334
685	0.07275097165
686	0.07274579554
687	0.07272684191
688	0.07272492335
689	0.07270620944
690	0.0727006464
691	0.07268257744
692	0.07267702887
693	0.07267237441
694	0.07265493028
695	0.07264573381
696	0.07262514576
697	0.07262011273
698	0.0726033609
699	0.07259793145
700	0.07259333288
701	0.07258835046
702	0.07257471498
703	0.07256981759
704	0.07255211326
705	0.0725473128
706	0.07254282643
707	0.07253796661
708	0.07253349625
709	0.07251687679
710	0.07249497046
711	0.07247657076
712	0.07247132073
713	0.07245301183
714	0.0724486985
715	0.07243195565
716	0.0724271352
717	0.07242311823
718	0.0724068446
719	0.07239610225
720	0.0723752518
721	0.07235965082
722	0.07235487354
723	0.07234732904
724	0.07233060624
725	0.0723266358
726	0.07230943435
727	0.07228961451
728	0.07228490705
729	0.07228031529
730	0.07226490416
731	0.07225619155
732	0.07223973714
733	0.07223513519
734	0.07222054776
735	0.07221601007
736	0.07220352101
737	0.07219903908
738	0.07218351933
739	0.07217976284
740	0.07216335808
741	0.07214493391
742	0.0721404183
743	0.07212505899
744	0.07211137572
745	0.07210307767
746	0.07208736651
747	0.07208276236
748	0.07207537969
749	0.07207082903
750	0.07205561651
751	0.07204331388
752	0.07203026812
753	0.07201557603
754	0.07200037398
755	0.07198465251
756	0.07197956723
757	0.07197527984
758	0.07196617226
759	0.07196277516
760	0.07195384722
761	0.07194438799
762	0.07193988668
763	0.07192495275
764	0.071921611
765	0.07191672219
766	0.07191513838
767	0.0719070423
768	0.07190541204
769	0.0718974692
770	0.07188247234
771	0.07187803677
772	0.07186038906
773	0.07185604987
774	0.07184347141
775	0.07182731483
776	0.07182303624
777	0.07181916834
778	0.07181169033
779	0.07180789071
780	0.07179374032
781	0.0717863193
782	0.0717819923
783	0.0717657332
784	0.07175934075
785	0.07174752382
786	0.0717429975
787	0.07173820507
788	0.07173406544
789	0.07172973532
790	0.07171679773
791	0.0717121308
792	0.07170785366
793	0.07170065063
794	0.07169139195
795	0.07167857955
796	0.07167228985
797	0.0716703209
798	0.07165891568
799	0.07164919482
800	0.07164777627
801	0.07164377861
802	0.07163271435
803	0.0716281323
804	0.07162417791
805	0.07160810519
806	0.07159299911
807	0.07158117097
808	0.07157912829
809	0.07157502481
810	0.07157041525
811	0.0715608506
812	0.07154652265
813	0.07154056589
814	0.07151673303
815	0.07150431965
816	0.07149385592
817	0.07148423997
818	0.07148035848
819	0.07147028411
820	0.07145719562
821	0.07145268947
822	0.07144819493
823	0.07144424178
824	0.07143446879
825	0.07142498566
826	0.07140555672
827	0.07139915389
828	0.07139357083
829	0.07138277939
830	0.07137705423
831	0.07136418911
832	0.0713603078
833	0.07135128089
834	0.07134211291
835	0.07133827406
836	0.07133448738
837	0.07132496357
838	0.07131337911
839	0.07130962593
840	0.0713073968
841	0.07130218999
842	0.07129852635
843	0.07128631955
844	0.07128014362
845	0.07127413411
846	0.07126080007
847	0.07125041176
848	0.07124177959
849	0.07123121702
850	0.07122599628
851	0.07122286757
852	0.07121183711
853	0.07119808228
854	0.07119057273
855	0.07118418924
856	0.0711804146
857	0.07117674592
858	0.07117301691
859	0.07116457082
860	0.07115931766
861	0.07115628969
862	0.07114440029
863	0.0711356744
864	0.07112955537
865	0.07112414194
866	0.07111817541
867	0.07111094123
868	0.07110805651
869	0.07109723165
870	0.07109358201
871	0.0710857804
872	0.07108300234
873	0.07107679047
874	0.07106699832
875	0.07106188455
876	0.07105538593
877	0.0710464431
878	0.07103816409
879	0.07101663551
880	0.07100848399
881	0.0710027097
882	0.07099896552
883	0.07099544036
884	0.07098740783
885	0.07097896109
886	0.0709697617
887	0.07096237801
888	0.07095459836
889	0.07095244596
890	0.0709489253
891	0.0709392146
892	0.07093321667
893	0.07092690917
894	0.07092285936
895	0.07091634983
896	0.07091152468
897	0.07090770879
898	0.07090383202
899	0.07089646255
900	0.07087598284
901	0.07086786878
902	0.07086389129
903	0.07086041939
904	0.07085133963
905	0.0708466361
906	0.07083984254
907	0.07083189897
908	0.07082775337
909	0.07082400819
910	0.07081628693
911	0.07081238425
912	0.07080522437
913	0.07079776133
914	0.07079475443
915	0.07079012565
916	0.07078716562
917	0.07078384639
918	0.07078132209
919	0.07077503524
920	0.07076772965
921	0.07076440394
922	0.07076114578
923	0.07075667779
924	0.07075326586
925	0.0707482551
926	0.07074105081
927	0.07073664107
928	0.07073346949
929	0.07072215347
930	0.07071888288
931	0.07071577695
932	0.070707981
933	0.07070403261
934	0.07070080545
935	0.07068149721
936	0.07067905197
937	0.07067215973
938	0.07066789823
939	0.07066402856
940	0.07066097009
941	0.07065374453
942	0.07063536913
943	0.07062708572
944	0.07061960824
945	0.0706157499
946	0.07061570679
947	0.0706092409
948	0.07060609138
949	0.07060190704
950	0.0705908417
951	0.07058411132
952	0.07057750228
953	0.07057160753
954	0.07056929655
955	0.07056632843
956	0.07055562869
957	0.07055308609
958	0.07054278744
959	0.0705405329
960	0.07053478653
961	0.07052686619
962	0.07052396145
963	0.07051771237
964	0.07051484153
965	0.07051200821
966	0.07050983513
967	0.07049506192
968	0.07048498293
969	0.07047990707
970	0.07047527982
971	0.07046772944
972	0.07046081908
973	0.07045385275
974	0.07044995109
975	0.07044723989
976	0.07044107148
977	0.07043664233
978	0.07043290817
979	0.07042956035
980	0.07042675313
981	0.0704234562
982	0.07041594506
983	0.07041213059
984	0.07039803373
985	0.07039557389
986	0.07037866093
987	0.07037491761
988	0.07035882701
989	0.07035611818
990	0.07035344534
991	0.07034978303
992	0.07034616484
993	0.07034180584
994	0.07033506529
995	0.07031979437
996	0.07031679178
997	0.07031321521
998	0.07031063151
999	0.0703076626
1000	0.07030083403
1001	0.07029199755
1002	0.07027926254
1003	0.07027578431
1004	0.07027208059
1005	0.07026890913
1006	0.07026636797
1007	0.07026145993
1008	0.07025803949
1009	0.07025338959
1010	0.07025131689
1011	0.0702371089
1012	0.0702340024
1013	0.0702315737
1014	0.07022560882
1015	0.07021639237
1016	0.07021305497
1017	0.07020714781
1018	0.07020084937
1019	0.07019654276
1020	0.07018437321
1021	0.07018107345
1022	0.07017863297
1023	0.0701745168
1024	0.07016881198
1025	0.07016556606
1026	0.07015620219
1027	0.0701504554
1028	0.07014729307
1029	0.07013403243
1030	0.07013274152
1031	0.07012739049
1032	0.07012383985
1033	0.07011681794
1034	0.07011369805
1035	0.07011082399
1036	0.07010646605
1037	0.07010480215
1038	0.07009916453
1039	0.07009678818
1040	0.07009491208
1041	0.07009256424
1042	0.07009201555
1043	0.07009093031
1044	0.0700886743
1045	0.07008272411
1046	0.07008043189
1047	0.07007816809
1048	0.07007597563
1049	0.0700730743
1050	0.07006752424
1051	0.07005883667
1052	0.07005584423
1053	0.07005369744
1054	0.07004690543
1055	0.07004673742
1056	0.07004131876
1057	0.0700286753
1058	0.07002793056
1059	0.07002578203
1060	0.070020567
1061	0.0700186543
1062	0.07000985111
1063	0.07000473662
1064	0.0700009554
1065	0.06999261545
1066	0.06998733563
1067	0.0699786702
1068	0.06997549808
1069	0.06997337847
1070	0.06996780747
1071	0.06996448455
1072	0.06995315007
1073	0.06995028258
1074	0.06994744806
1075	0.06994531095
1076	0.06994326209
1077	0.06993803966
1078	0.06993291053
1079	0.06992942589
1080	0.06992398437
1081	0.06992037665
1082	0.06991534669
1083	0.06990726887
1084	0.06990545721
1085	0.06990268342
1086	0.0699006624
1087	0.06989887052
1088	0.06989615538
1089	0.06989134193
1090	0.06988865911
1091	0.06988336292
1092	0.06987543909
1093	0.06987370186
1094	0.0698710199
1095	0.06986737968
1096	0.06986199212
1097	0.0698539648
1098	0.06985132056
1099	0.06985034686
1100	0.06984773944
1101	0.06984595095
1102	0.06984317245
1103	0.06984060544
1104	0.06983703655
1105	0.06983449832
1106	0.0698293109
1107	0.06982737882
1108	0.06982250838
1109	0.06981975973
1110	0.06981692682
1111	0.06981061956
1112	0.06980792822
1113	0.06980277
1114	0.06980116462
1115	0.06979360342
1116	0.06978859563
1117	0.06978402211
1118	0.06977791
1119	0.06977538977
1120	0.06977289829
1121	0.06977025178
1122	0.0697677869
1123	0.06976592891
1124	0.06975941222
1125	0.06975699258
1126	0.06975460029
1127	0.0697437452
1128	0.06974138218
1129	0.06973809872
1130	0.06973620805
1131	0.06973530808
1132	0.06973353177
1133	0.0697276179
1134	0.06972420757
1135	0.06972239767
1136	0.06972063874
1137	0.0697159226
1138	0.0697131387
1139	0.06970978298
1140	0.06970628716
1141	0.06969900686
1142	0.06969686123
1143	0.06969062409
1144	0.06968803293
1145	0.06968574342
1146	0.0696748361
1147	0.06967310255
1148	0.06966968881
1149	0.06966797798
1150	0.06966332556
1151	0.06965996798
1152	0.06965497375
1153	0.06965274473
1154	0.06964582565
1155	0.06964037785
